hunger,lat,lon
23,43.078461,-75.701639
12,43.088699,-76.319460
13,42.911377,-76.870270
7,43.056292,-76.556300
17,43.309645,-76.055200
50,43.045066,-76.149940
32,43.061116,-76.137330
36,43.048966,-76.175360
32,43.010916,-76.145010
18,43.069866,-76.107240
20,43.020116,-76.164060
32,43.074566,-76.147470
11,43.081324,-76.234880
29,43.037166,-76.126530
20,43.098917,-76.136880
10,43.128534,-76.139310
8,43.038099,-76.076350
3,42.996804,-76.217700
7,43.041566,-76.220720
16,43.041866,-76.103200
0,43.419132,-75.219420
19,43.499843,-75.977160
8,43.368235,-75.468800
13,43.242724,-75.165900
0,43.818705,-75.480342
16,43.236303,-75.680870
14,43.484783,-75.335590
11,42.888210,-75.568800
4,43.689564,-75.272520
25,42.878960,-75.255690
21,42.832184,-75.321060
15,42.728271,-75.141440
12,43.377083,-75.742610
20,42.867490,-74.574350
6,42.937739,-75.249460
15,43.029669,-75.272110
12,42.772775,-74.735900
26,43.090027,-75.387088
13,42.969624,-75.226030
7,43.049536,-75.376560
17,43.317064,-74.974490
12,43.570028,-75.490470
10,42.703091,-74.914130
12,43.932489,-75.290840
11,42.984300,-75.422400
17,43.115450,-74.743790
3,43.822824,-74.872830
13,42.752447,-75.569970
42,42.843048,-74.808820
7,42.839170,-75.654820
8,42.694896,-75.242140
13,42.743186,-74.981640
15,43.506153,-75.073550
18,42.943602,-74.647170
12,43.046471,-75.100190
0,43.036802,-75.391150
0,42.647430,-75.177930
11,43.743932,-75.349710
9,43.818705,-75.480342
7,42.820826,-75.540120
10,42.708284,-75.058800
16,43.038149,-74.984600
71,43.328187,-75.117319
20,43.392434,-74.726750
2,43.261526,-75.257050
6,42.814880,-75.434240
18,42.992323,-75.061500
2,43.744906,-74.774760
6,42.902922,-74.891490
9,42.980334,-75.518569
7,43.311975,-75.506770
6,42.954541,-75.616793
19,43.053176,-74.846850
16,43.794492,-75.469050
15,43.637104,-75.348300
20,42.907770,-75.498800
5,43.162119,-75.284350
22,43.818705,-75.480342
7,43.137624,-74.947000
15,42.970099,-74.960510
6,42.923334,-75.663140
9,42.967906,-75.594570
14,42.937863,-74.611711
13,42.626177,-75.315020
5,43.067169,-75.287670
22,42.590419,-75.195695
9,43.178528,-74.981170
15,43.102469,-75.295660
13,42.852808,-75.399380
8,43.707331,-74.944980
17,43.079635,-75.646780
6,43.158258,-75.342810
20,42.964774,-75.478890
25,42.923583,-74.555360
11,43.215740,-75.085340
16,43.580184,-75.317570
4,43.305156,-75.150183
1,43.807314,-74.667710
11,43.572876,-75.817090
11,43.349682,-75.158210
13,42.852372,-74.991210
16,43.217069,-75.455310
0,43.164312,-75.511301
3,42.699830,-74.817310
20,43.021223,-74.645370
5,43.222171,-74.802230
7,43.005669,-75.262020
14,42.774077,-74.584040
13,42.680051,-75.465470
8,43.070808,-75.599120
20,42.687757,-75.615580
11,42.843002,-74.864790
0,43.220075,-75.295420
16,43.180412,-74.665240
18,43.346517,-75.604930
0,43.460951,-74.957099
4,43.654278,-75.438280
0,42.870799,-74.845420
8,43.079233,-75.513400
9,43.035057,-75.503810
8,43.141727,-75.577020
10,42.922823,-75.364940
3,43.399851,-75.827850
0,42.854631,-75.660462
15,42.766057,-75.323530
11,43.338878,-75.358610
4,42.680906,-74.765290
12,43.453661,-75.521720
6,43.106801,-75.419440
13,42.862696,-75.170530
8,43.116270,-75.311820
15,43.421597,-75.905290
3,43.524904,-75.142771
12,43.110619,-75.277160
32,43.087669,-75.226810
19,43.114519,-75.222840
20,43.976735,-75.911990
3,44.038030,-75.757930
13,44.030204,-75.818450
14,43.807654,-76.049360
9,43.871728,-76.007930
11,44.328698,-75.931030
18,44.243007,-75.603310
4,44.003136,-75.778390
16,44.864624,-74.753860
19,44.541410,-75.705760
4,44.005613,-75.983150
10,44.030831,-75.855210
10,44.582490,-75.144170
8,44.114183,-76.292880
17,43.981245,-75.617240
14,43.907070,-75.447610
25,44.850439,-75.069150
14,44.095800,-76.119920
44,44.440171,-75.757938
6,44.230421,-76.093120
14,44.537321,-74.928470
18,43.859025,-75.729420
26,43.885519,-75.798319
18,44.494708,-75.299440
10,44.469527,-75.502930
16,44.015332,-76.057110
13,44.314998,-75.261490
16,43.759650,-76.152508
4,44.091494,-75.826940
4,44.021094,-75.761130
22,44.268403,-75.136640
5,44.318866,-75.990680
0,44.207681,-75.914556
22,44.319897,-75.455370
26,44.444242,-75.692270
0,44.608735,-74.973218
17,44.168224,-75.292530
12,43.822120,-76.212700
2,43.870842,-76.180886
12,44.436004,-75.222280
38,44.563604,-75.487940
20,44.981840,-74.673740
14,44.194126,-75.957250
14,44.744462,-75.281230
27,43.743998,-75.893540
22,44.758378,-75.145710
12,43.714545,-76.104650
20,44.937212,-74.876930
9,44.585561,-75.647970
15,44.055436,-75.462790
33,44.533125,-75.192865
23,44.823502,-74.968750
12,44.752355,-74.989060
15,44.683636,-75.490240
18,44.210178,-75.069700
18,44.498700,-74.746850
13,44.160785,-75.711590
0,43.733450,-76.054313
0,44.277365,-75.842630
14,44.651265,-74.952890
10,44.673438,-75.082041
6,44.828685,-74.979811
10,44.323952,-75.768950
30,44.593588,-75.323890
18,44.414762,-75.378970
3,43.842808,-75.903470
10,44.353607,-75.069400
12,43.936173,-76.102950
12,44.501065,-74.866330
18,44.161058,-74.996170
12,44.216969,-75.796710
0,44.289833,-76.026210
4,44.064999,-76.240230
9,44.866754,-75.172010
0,44.140791,-74.912493
0,44.695630,-74.899980
14,44.755383,-74.812130
12,42.232991,-75.534290
10,42.152105,-74.781840
3,42.059433,-76.147330
10,42.292692,-75.475280
20,42.063671,-76.406380
9,42.306877,-76.204000
10,42.364673,-74.780340
10,42.274238,-74.754640
11,42.213965,-76.340990
11,42.250715,-75.918710
9,42.261923,-75.844630
15,42.055300,-75.812190
14,42.473691,-74.813400
9,42.424859,-74.900195
22,42.187835,-74.894180
11,42.302716,-74.916670
14,42.076427,-75.445510
19,42.086268,-75.006910
18,42.018923,-75.113390
13,42.411895,-74.913720
11,42.113974,-76.052560
15,41.965435,-75.179680
7,42.333285,-75.160860
13,42.457398,-75.334340
12,42.254154,-76.011940
13,42.336771,-75.759640
10,42.426583,-75.481190
6,42.189420,-74.992190
15,41.985839,-75.282140
21,42.431068,-76.159312
5,42.445257,-74.701890
20,42.197905,-75.655780
18,42.368357,-74.664520
16,42.125725,-75.966860
0,42.402816,-76.036582
16,42.056312,-75.792750
13,42.540359,-75.146040
13,42.335102,-76.023130
21,42.504765,-75.777390
1,42.255624,-76.050090
10,42.453663,-76.069830
12,42.215297,-75.358150
5,42.183045,-74.925617
13,42.606209,-74.972610
11,42.532969,-75.255360
21,42.392104,-75.410930
13,42.609579,-75.094640
7,42.222777,-76.178220
10,42.024157,-76.365580
24,42.163814,-75.551490
17,42.541733,-75.526120
17,42.469761,-75.051920
10,42.417489,-75.186050
0,42.112127,-75.639586
12,42.120274,-76.258740
11,42.428818,-75.624590
33,42.650584,-75.657610
13,42.185196,-75.776300
3,42.536475,-74.962180
14,42.396659,-76.157090
23,42.304177,-75.395630
15,42.236762,-75.259010
30,42.419896,-75.837720
21,42.376254,-74.722580
14,42.533274,-75.380080
19,42.603506,-75.670530
31,42.344248,-75.053230
14,42.183045,-74.925617
15,42.343576,-75.314600
13,42.075874,-76.028370
24,42.182237,-75.146270
3,42.367765,-75.247180
0,42.183045,-74.925617
13,42.488953,-75.120630
8,42.328284,-75.950210
16,42.437964,-75.898840
6,42.298203,-76.388440
7,42.070228,-75.635840
23,42.142575,-75.887830
0,42.105375,-75.887600
19,42.077258,-75.902260
21,42.110927,-75.852230
27,42.121443,-75.933290
5,43.024559,-78.504140
4,42.898709,-78.516520
12,42.906765,-78.245810
11,42.633375,-79.045670
14,43.318768,-78.633280
15,42.582693,-78.400690
5,42.844962,-78.278030
9,43.337798,-78.529550
13,43.074578,-78.403450
16,42.996507,-78.192790
15,42.579516,-78.248180
1,42.627312,-78.737680
15,42.941025,-78.685480
6,43.326155,-78.715640
8,42.562386,-78.490870
6,42.981558,-78.614840
3,43.019908,-78.634970
4,42.655098,-78.684720
7,42.498791,-78.883500
5,42.490640,-78.849861
13,42.974083,-78.389610
8,42.814667,-78.460760
18,42.829129,-78.176570
6,42.891116,-78.378720
31,42.408583,-78.984391
13,42.474779,-78.473030
9,42.904958,-78.700600
12,42.694598,-78.981510
21,42.479471,-79.328050
3,43.025217,-78.703940
7,42.770859,-78.598040
3,42.903676,-78.134810
5,42.554206,-78.618290
5,42.651776,-78.876340
5,43.091886,-78.151510
3,42.834159,-78.642460
4,42.443406,-78.323020
17,42.594627,-79.084040
15,42.450845,-79.165280
16,42.425683,-79.337100
12,42.483508,-78.300110
9,42.619549,-78.161530
8,43.202580,-78.568680
8,43.025340,-78.762410
2,42.601635,-78.642730
15,42.453234,-78.934800
6,43.011823,-78.959140
6,42.734051,-78.841300
7,42.640351,-78.534940
16,42.573552,-79.090020
2,42.661838,-78.383090
1,42.718308,-78.937200
4,42.904258,-78.655190
15,42.535917,-78.882350
7,43.169055,-79.024260
11,43.160857,-78.687560
16,43.338755,-78.393100
9,42.393206,-78.526550
0,42.838643,-78.556010
13,43.217155,-78.387460
8,43.199665,-78.483780
7,43.264406,-78.726340
0,43.326840,-78.830681
6,42.593148,-78.914980
8,42.672162,-78.337450
8,43.048156,-78.863380
11,43.077433,-78.278160
36,43.330443,-78.726661
4,42.759917,-78.752940
12,42.469165,-79.010690
13,42.543108,-78.153849
8,43.237855,-78.908840
9,43.140056,-78.882970
7,42.534854,-78.521130
8,42.488983,-79.238997
12,42.535276,-79.165390
20,42.372077,-79.055520
6,42.716919,-78.539310
9,42.516248,-78.689440
12,42.977828,-78.079340
6,42.720756,-78.434290
10,43.001907,-78.863100
6,42.750175,-78.322830
94,42.509271,-78.999471
35,42.767333,-78.585646
8,42.692304,-78.671470
11,42.426278,-78.647400
6,43.307288,-78.833680
4,42.524691,-78.475474
6,43.247054,-79.025620
35,42.896407,-78.885150
13,42.886357,-78.877900
38,42.880107,-78.869900
33,42.884008,-78.861520
25,42.880105,-78.810490
42,42.947220,-78.896940
33,42.914307,-78.850720
28,42.913257,-78.866120
25,42.866708,-78.831390
38,42.907358,-78.823550
41,42.894758,-78.823030
42,42.916057,-78.891500
29,42.941407,-78.837410
27,42.934757,-78.811800
15,42.949707,-78.859230
8,42.968707,-78.874500
24,42.821008,-78.824480
14,42.790708,-78.827170
17,42.845758,-78.818700
6,42.977456,-78.733560
12,42.917657,-78.877900
7,42.972207,-78.842340
6,42.836858,-78.755570
11,42.929891,-78.758130
13,42.968057,-78.800470
8,42.881372,-78.744660
22,43.023347,-78.794940
0,42.768413,-78.887094
37,43.096555,-79.039250
10,43.326840,-78.830681
35,43.086355,-79.037360
10,43.091106,-78.962490
31,43.115355,-79.037690
15,43.244034,-78.202300
8,42.899233,-77.733720
0,42.757486,-77.023110
12,43.067831,-77.990240
11,42.605481,-77.201170
13,43.214261,-77.939370
10,43.079217,-78.063710
8,42.937589,-77.835280
11,42.852970,-77.294660
8,42.985007,-77.346000
14,42.635290,-78.051350
7,43.079181,-77.873340
10,42.965372,-77.144160
11,43.073510,-76.875570
11,42.706781,-77.681030
16,42.576771,-77.719250
11,42.684588,-76.957750
14,43.111663,-77.487090
5,43.091714,-77.434830
19,42.798159,-77.777330
15,42.853039,-76.993940
12,42.681361,-77.753020
9,43.319027,-77.919910
5,42.787276,-77.589830
14,43.048663,-77.608430
5,43.289787,-77.795480
8,42.868609,-77.450900
14,43.221689,-78.043930
3,42.762059,-77.504880
9,42.964593,-77.591900
5,42.933105,-77.496870
13,43.339304,-78.025810
15,43.341512,-78.141280
0,42.589281,-77.118240
18,43.241502,-78.318828
44,42.837786,-77.706250
12,42.780121,-77.914990
10,42.979887,-77.970530
8,42.879208,-77.601830
9,42.915297,-77.949818
5,42.809908,-77.653010
15,43.076715,-76.992310
5,43.087860,-77.330680
8,42.970621,-77.229800
9,43.160635,-77.169480
1,42.999201,-77.502630
19,42.702921,-77.274470
20,42.692608,-77.876630
11,43.002612,-77.864580
13,42.628515,-77.394570
16,43.052126,-77.094240
9,43.122386,-77.803470
7,43.197378,-76.914430
17,42.589984,-77.907500
5,43.227921,-77.300970
12,42.699637,-76.829640
15,43.063858,-77.222300
6,42.876222,-78.000560
4,43.145342,-77.458490
13,42.664079,-77.056640
0,42.535363,-77.628857
11,42.724075,-78.003610
6,42.964535,-77.024860
4,42.846509,-77.887950
2,43.071131,-77.511810
19,42.545230,-78.069290
41,43.033002,-77.157465
3,42.834327,-77.877876
6,42.751470,-76.853530
28,43.144795,-76.860779
4,42.987230,-77.674330
13,42.756060,-77.240240
2,42.664904,-77.712750
13,43.030313,-77.783600
14,42.973420,-77.243400
0,42.692874,-78.022364
16,42.669499,-78.093750
22,43.226024,-77.035990
23,43.269332,-76.987600
8,43.189862,-77.818090
13,42.674773,-77.583410
8,42.815171,-77.132100
2,42.980323,-77.420220
3,43.134783,-77.285150
15,42.739447,-78.159480
26,43.346530,-78.254120
11,42.569876,-77.576370
5,43.220991,-77.453640
7,42.901162,-77.548480
8,43.040271,-77.682150
0,42.683451,-76.872442
12,43.248160,-77.184980
19,43.234753,-76.825200
10,42.829405,-78.088870
0,42.875685,-77.883511
41,43.156963,-77.603750
46,43.167563,-77.601200
20,43.168062,-77.681320
22,43.149863,-77.589620
48,43.155568,-77.624010
23,43.175113,-77.562720
8,43.142259,-77.545870
41,43.147563,-77.641620
9,43.256462,-77.661830
28,43.182163,-77.637940
4,43.155863,-77.615190
23,43.204695,-77.651940
10,43.232312,-77.649050
6,43.223213,-77.597210
7,43.116713,-77.559040
28,43.136363,-77.646850
20,43.132474,-77.603770
40,43.185163,-77.603680
10,43.215430,-77.556380
17,43.087613,-77.635200
6,43.127195,-77.724650
5,43.143663,-77.511140
7,43.214613,-77.706260
0,43.127513,-77.627674
24,42.091790,-79.244590
13,42.101430,-78.515870
3,42.073739,-78.059374
13,42.016108,-78.057680
12,42.339925,-77.994130
11,42.098227,-79.408650
18,42.319654,-78.133840
11,42.170787,-79.376890
14,42.279786,-78.237690
19,42.076186,-78.144890
14,42.390802,-79.438730
5,42.370740,-78.193350
9,42.343265,-79.301010
18,42.329183,-78.874360
22,42.105907,-79.279120
10,41.999435,-78.272570
1,42.187468,-79.450523
15,42.316386,-79.136400
10,42.066681,-79.666120
33,42.251075,-79.037850
13,42.213216,-78.286490
9,42.258967,-79.433480
11,42.382899,-78.721010
9,42.286037,-78.654250
0,42.229098,-79.113470
18,42.128469,-79.191260
24,42.456047,-78.097300
15,42.130247,-79.749330
16,42.335628,-78.431140
5,42.038500,-79.076220
19,42.192384,-78.143080
7,42.230692,-79.171850
13,42.220602,-78.633700
2,42.120512,-79.309580
14,42.203691,-78.407000
7,42.426885,-78.195090
16,42.154315,-79.089050
37,42.130224,-78.645830
9,42.098657,-79.324390
49,42.352416,-79.323502
18,42.035792,-78.617890
15,42.020028,-78.203680
13,42.249436,-78.802820
14,42.198150,-79.417353
14,42.226149,-79.483960
20,42.076574,-78.427440
22,42.043339,-79.513610
21,42.372864,-79.475230
13,42.047063,-78.306590
14,42.160787,-78.951670
12,42.114385,-78.168055
13,42.254906,-79.691850
10,42.385744,-78.237540
0,42.270112,-78.684684
25,42.168508,-78.729700
11,42.160982,-79.597380
22,42.265234,-79.260350
24,42.100539,-78.879670
26,42.326844,-79.390200
16,42.327029,-79.573010
20,42.062125,-78.377974
19,42.104389,-77.288570
6,42.255694,-77.789040
16,42.258793,-77.777930
12,42.321173,-77.823120
15,42.366682,-76.725620
16,42.157534,-77.792650
13,42.410387,-77.713940
9,42.560553,-77.472570
16,42.419988,-77.433920
16,42.351281,-77.336100
12,42.286649,-76.976600
20,42.238994,-78.019070
3,42.150834,-76.948050
18,42.383304,-77.087620
1,42.177039,-76.734370
9,42.368000,-76.354070
7,42.444243,-76.832740
36,42.209280,-77.427960
21,42.192615,-77.359790
12,42.235058,-77.204910
13,42.442261,-77.841250
14,42.250187,-77.584060
10,42.265328,-76.712630
9,42.043018,-76.624590
17,42.484672,-77.498460
20,42.178527,-77.141357
12,42.140881,-77.047930
6,42.523195,-77.930080
13,42.502293,-76.999700
10,42.177019,-76.666870
26,42.129806,-77.637050
7,42.453547,-77.180190
18,42.521501,-76.862460
25,42.595985,-76.947130
18,42.331062,-77.655360
7,42.181584,-76.836390
10,42.542056,-77.995010
12,42.614518,-76.724050
22,42.449454,-76.496850
0,42.447373,-76.483703
0,42.506320,-76.608222
12,42.135945,-77.507800
0,42.374218,-77.364812
16,42.031280,-77.134130
8,42.116615,-76.548060
8,42.590355,-76.847450
12,42.074742,-76.693170
19,42.271938,-76.839260
18,42.352725,-76.842580
13,42.354851,-76.603380
12,42.341316,-76.779260
8,42.173481,-77.118440
5,42.048032,-76.905210
9,42.218224,-76.846940
12,42.525335,-77.296730
5,42.527075,-77.169630
14,42.060154,-77.684550
5,42.451153,-76.931320
15,42.330602,-77.193050
13,42.170951,-77.975560
0,42.395340,-76.352110
9,42.564191,-76.540770
11,42.234865,-76.486430
12,42.473556,-77.895140
23,42.041973,-77.563200
11,42.514320,-76.668900
9,42.212809,-76.586180
16,42.374828,-76.916060
19,42.023442,-76.534040
0,42.474143,-77.097713
17,42.013590,-76.753070
16,42.094855,-77.946860
14,42.034218,-77.792690
29,42.065376,-77.423920
28,42.091924,-76.792170
12,42.129274,-76.844970
21,42.072024,-76.803930
14,42.087824,-76.836860
13,40.603966,-80.287760
12,40.593917,-80.221810
9,40.341487,-80.384080
7,40.641066,-80.205990
0,40.630894,-79.880570
1,40.652311,-79.933030
6,40.695281,-80.329900
12,40.763899,-80.335720
8,40.140248,-79.842510
15,40.608403,-79.742340
3,40.635147,-80.083690
6,40.351802,-80.115340
20,40.266358,-79.793250
14,40.417545,-80.336250
0,40.238657,-79.944930
8,40.383884,-80.413640
16,40.136537,-79.913210
7,40.569723,-79.832420
13,40.292974,-79.901790
11,40.508376,-80.359530
7,40.663816,-80.234940
7,40.297336,-79.801920
14,40.583218,-79.779470
13,40.347826,-80.165600
20,40.176375,-79.861380
13,40.350519,-79.890080
10,40.384223,-79.807920
7,40.258438,-79.859460
27,40.251586,-79.924740
8,40.682566,-80.232080
8,40.582316,-80.501820
5,40.631011,-79.957660
17,40.326919,-79.888690
7,40.558477,-80.226100
0,40.434436,-80.024817
19,40.555627,-79.806400
6,40.557889,-80.445290
3,40.565907,-79.858480
6,40.665001,-80.425340
0,40.379884,-80.360870
33,40.363006,-80.408610
7,40.304019,-80.122460
26,40.565367,-80.209770
5,40.357286,-80.236290
23,40.649081,-80.472180
16,40.368154,-80.292400
9,40.677132,-80.288810
19,40.154271,-79.882770
7,40.196694,-79.926420
9,40.352897,-80.145290
10,40.628522,-79.725660
12,40.739980,-80.294720
11,40.207526,-79.953040
15,40.571108,-79.742260
7,40.420319,-80.186920
0,40.138480,-79.855750
15,40.708166,-80.273500
41,40.586408,-79.827690
7,40.615170,-79.833940
33,40.602535,-80.386344
0,40.357926,-80.389430
10,40.574634,-80.236090
0,40.378997,-80.211840
19,40.237582,-79.800380
14,40.613570,-79.780950
8,40.386968,-79.744670
0,40.661431,-80.093040
0,40.186047,-79.849940
19,40.272901,-79.894910
10,40.211895,-79.754830
3,40.617016,-80.059160
4,40.570915,-79.960330
5,40.324535,-80.038640
32,40.404743,-79.864390
14,40.404119,-80.090140
8,40.500665,-80.184640
35,40.369969,-79.850950
26,40.399436,-79.837940
3,40.533806,-79.963030
15,40.395336,-79.906350
15,40.366177,-79.894180
7,40.454423,-80.263240
5,40.289752,-80.007560
6,40.341469,-79.811050
30,40.341919,-79.847910
